,0,1,2,3
44582816,8.83676015926217e-08,1.6052961516418168e-11,7.419647862485065e-15,1.798206695895154e-18
44585557,1.010795812034034e-07,1.732415947749653e-11,8.383181899401828e-15,1.9782015236676757e-18
44595079,7.960752336544972e-08,1.5176953693700828e-11,6.755657375057377e-15,1.674168676636824e-18
44595848,8.824054287284742e-08,1.604025564444074e-11,7.410017151538542e-15,1.796407612425623e-18
44599207,9.48364378040439e-08,1.669984513756049e-11,7.909968336540774e-15,1.8898019544948517e-18
44603336,7.85230756116934e-08,1.5068508918325183e-11,6.673459137332398e-15,1.6588134768455885e-18
44603533,9.613108578066112e-08,1.6829309935222217e-11,8.008099188657473e-15,1.90813347694157e-18
44608289,1.0778030568342959e-07,1.7994231925499197e-11,8.891078883678801e-15,2.073080196043015e-18
44623937,9.164148152904375e-08,1.638034951006045e-11,7.66779920067995e-15,1.8445630835977e-18
44623946,7.734080444837696e-08,1.495028180199353e-11,6.583846146940693e-15,1.642073149930569e-18
44623998,9.57616920776647e-08,1.6792370564922575e-11,7.980100134477281e-15,1.9029030598085297e-18
44629554,9.061292547022978e-08,1.6277493904179035e-11,7.58983740386398e-15,1.829999280293329e-18
44629555,8.469453024142522e-08,1.5685654381298463e-11,7.141238883296633e-15,1.746197971408682e-18
44629678,1.0000131320291427e-07,1.72163326774476e-11,8.301452070437328e-15,1.9629338258752714e-18
44631903,9.221418970085005e-08,1.6437620327241083e-11,7.711208947521249e-15,1.8526723247941487e-18
44631912,8.612189722411598e-08,1.5828391079567557e-11,7.249429480914273e-15,1.7664087239495115e-18
44633765,8.549502443276309e-08,1.5765703800432275e-11,7.201914200857244e-15,1.75753254072946e-18
44814409,9.314563289651916e-08,1.6530764646808e-11,7.781809849187324e-15,1.8658610619316878e-18
44814423,7.994318178109308e-08,1.5210519535265173e-11,6.781099384732694e-15,1.6789214201562426e-18
45100669,8.664491624269345e-08,1.5880692981425314e-11,7.289072922910259e-15,1.7738143933301294e-18
45101432,8.246793866734937e-08,1.5462995223890874e-11,6.972469200397328e-15,1.714670626402903e-18
45102284,7.291747226232769e-08,1.4507948583388577e-11,6.248569404187502e-15,1.5794411335659977e-18
45138674,8.199160487011746e-08,1.5415361844167662e-11,6.936364373248497e-15,1.7079259947703703e-18
45259014,7.243764716645605e-08,1.4459966073801404e-11,6.212199945944582e-15,1.5726470670132875e-18
45266695,5.642085485004029e-08,1.2858286842165722e-11,4.998169949708131e-15,1.3458578600824204e-18
45266826,9.174605009632582e-08,1.639080636678866e-11,7.675725218251786e-15,1.8460437185447837e-18
45268539,9.853175315006233e-08,1.706937667216239e-11,8.190063351011194e-15,1.942125642042904e-18
45270144,8.0143609642384e-08,1.523056232139427e-11,6.796291280268495e-15,1.681759371402111e-18
45270264,9.444262319876743e-08,1.6660463677032846e-11,7.880118243318722e-15,1.8842257504557148e-18
45273683,8.051673873951929e-08,1.526787523110781e-11,6.824573467328404e-15,1.687042679716956e-18
45275554,8.310887350494765e-08,1.55270887076507e-11,7.021050345929364e-15,1.7237459206717092e-18
45375808,7.564890043860789e-08,1.4781091401016614e-11,6.455604350578325e-15,1.6181166946678711e-18
45375953,9.4591242669261e-08,1.6675325624082204e-11,7.891383201472644e-15,1.886330122616009e-18
45381907,7.692639323624366e-08,1.4908840680780196e-11,6.552434886035923e-15,1.6362053089617499e-18
45480632,7.963152703963767e-08,1.5179354061119624e-11,6.757476789326383e-15,1.6745085558164368e-18
46174141,7.77468608260099e-08,1.4990887439756814e-11,6.614624133748083e-15,1.6478226909144123e-18
46174145,7.724440142350194e-08,1.4940641499506032e-11,6.576539055632109e-15,1.6407081346937277e-18
46181428,9.117140683080813e-08,1.6333342040236883e-11,7.632168796485513e-15,1.8379070774570533e-18
46184405,8.904093793650867e-08,1.6120295150806894e-11,7.470684955486517e-15,1.8077407781515597e-18
46186778,9.64899897024768e-08,1.686520032740379e-11,8.035303145495093e-15,1.9132153643872762e-18
46188928,8.777676725099664e-08,1.599387808225565e-11,7.374864200477588e-15,1.7898407978352873e-18
46189893,1.0968591053958992e-07,1.818479241111526e-11,9.03551863232873e-15,2.1000625409168326e-18
46191454,7.75686213762505e-08,1.497306349478088e-11,6.601114060429617e-15,1.6452989157004793e-18
46196517,9.404458970519168e-08,1.6620660327675266e-11,7.849948369653408e-15,1.8785898092162323e-18
46199646,8.272138172084801e-08,1.5488339529240735e-11,6.991679505632474e-15,1.7182592443964323e-18
46202416,9.339131489240369e-08,1.6555332846396453e-11,7.8004318870241e-15,1.869339787503158e-18
46203710,8.389204862504823e-08,1.5605406219660758e-11,7.080412924236462e-15,1.7348352612130252e-18
46207586,8.562377400126974e-08,1.5778578757282945e-11,7.21167307361293e-15,1.759355565712091e-18
46207731,9.218756197875609e-08,1.6434957555031687e-11,7.709190637442986e-15,1.852295290500591e-18
46207733,9.741374660997761e-08,1.69575760181539e-11,8.105321447086697e-15,1.9262952677980932e-18
46208720,9.675318936216367e-08,1.689152029337249e-11,8.05525297537038e-15,1.916942130702645e-18
46209133,8.338184880438786e-08,1.5554386237594722e-11,7.041741143138093e-15,1.7276111048140137e-18
46213929,8.887870513963076e-08,1.6104071871119098e-11,7.458388143622268e-15,1.8054436485755863e-18
46214930,8.269866152949976e-08,1.548606751010591e-11,6.989957375928085e-15,1.7179375386469031e-18
46215462,1.0427980586245801e-07,1.7644181943402006e-11,8.62575036467563e-15,2.0235149920633702e-18
46216796,9.187431438464356e-08,1.640363279562044e-11,7.685447308067773e-15,1.8478598722196633e-18
46220502,8.946139681514997e-08,1.616234103867103e-11,7.502554613328873e-15,1.8136942508413914e-18
46220503,1.0865087920895584e-07,1.808128927805184e-11,8.95706602723681e-15,2.085407051229088e-18
46224413,8.195696782638502e-08,1.5411898139794417e-11,6.933738978023188e-15,1.7074355527690411e-18
46239015,7.607751022351074e-08,1.4823952379506895e-11,6.488091825303284e-15,1.6241855798279584e-18
46241268,9.312838825316873e-08,1.652904018247296e-11,7.780502751368464e-15,1.8656168870112662e-18
46700744,8.622924193224127e-08,1.5839125550380094e-11,7.257565922533002e-15,1.7679286675651323e-18
46700756,7.739277814360551e-08,1.4955479171516385e-11,6.5877856139560875e-15,1.6428090696384188e-18
46700782,8.42164896259749e-08,1.563785031975342e-11,7.1050046838943405e-15,1.739429172143673e-18
46832368,8.050534585411372e-08,1.5266735942567253e-11,6.823709917102312e-15,1.6868813625571432e-18
46833780,7.96865043186721e-08,1.518485178902307e-11,6.761643919956597e-15,1.675287004663445e-18
46834118,9.204134748459824e-08,1.6420336105615907e-11,7.698107970059522e-15,1.8502249715180573e-18
46836227,8.422252862216207e-08,1.5638454219372137e-11,7.105462423644822e-15,1.739514681097582e-18
46840946,8.029748968712475e-08,1.5245950325868355e-11,6.807954975872934e-15,1.6839382304782575e-18
46843057,8.957155062155889e-08,1.617335641931193e-11,7.510903977080284e-15,1.8152539697852634e-18
46848036,9.907152316692728e-08,1.7123353673848894e-11,8.23097647385127e-15,1.9497684965940516e-18
46848915,8.767256298603466e-08,1.5983457655759452e-11,7.366965796046726e-15,1.7883653212140778e-18
46851313,9.190391282444553e-08,1.6406592639600637e-11,7.687690790598585e-15,1.8482789702860243e-18
46851625,8.683523775642616e-08,1.589972513279859e-11,7.303498784345987e-15,1.7765092441035423e-18
46861612,8.06090332619993e-08,1.5277104683355818e-11,6.8315691451499e-15,1.6883495207587748e-18
46861623,9.232998102137004e-08,1.6449199459293077e-11,7.719985619756148e-15,1.8543118679206086e-18
46866319,9.499189595017511e-08,1.6715390952173603e-11,7.921751648007574e-15,1.8920031586420806e-18
46871935,9.255558767602207e-08,1.647176012475829e-11,7.737086000449635e-15,1.8575063374046527e-18
46878457,6.351338027211079e-08,1.356753938437067e-11,5.535764396921165e-15,1.446284224102948e-18
46882177,7.721463751881229e-08,1.493766510903707e-11,6.5742830313056e-15,1.6402866937331154e-18
46883536,7.604364656601863e-08,1.482056601375768e-11,6.4855250506853896e-15,1.6237060885618717e-18
46886609,9.22047342434698e-08,1.6436674781503056e-11,7.71049224915487e-15,1.8525384405782535e-18
46892373,1.0186557763077708e-07,1.7402759120233906e-11,8.442758325250338e-15,1.9893308124099993e-18
46902081,7.408522267028911e-08,1.46247236241847e-11,6.337081760181209e-15,1.595975854356773e-18
46906075,7.5757435721314e-08,1.4791944929287224e-11,6.4638310345642725e-15,1.6196534961823542e-18
46908929,8.232530517428628e-08,1.5448731874584556e-11,6.961657963313999e-15,1.7126510124793007e-18
46911863,9.941194664424722e-08,1.7157396021580904e-11,8.256779662450234e-15,1.954588710836525e-18
46912230,7.781253519526978e-08,1.4997454876682807e-11,6.6196020751917e-15,1.6487526048338755e-18
46916694,8.334448987290386e-08,1.555065034444632e-11,7.038909436105056e-15,1.7270821223388905e-18
46926304,7.049050062228557e-08,1.4265251419384377e-11,6.06461144851013e-15,1.545076514070574e-18
46926350,7.946991932518268e-08,1.516319328967413e-11,6.745227357037045e-15,1.672220277073025e-18
46926973,8.680524610606338e-08,1.589672596776231e-11,7.301225497506909e-15,1.77608457838609e-18
46928007,7.437110083706783e-08,1.4653311440862584e-11,6.358750560205797e-15,1.6000237361949108e-18
46936180,9.625716802961489e-08,1.6841918160117586e-11,8.017655885728865e-15,1.909918734106895e-18
46936196,8.118988957255744e-08,1.533519031441164e-11,6.875596499103959e-15,1.696574135239026e-18
46936357,8.595326087229031e-08,1.5811527444384994e-11,7.236647296721053e-15,1.764020923462693e-18
46936391,8.669317115398337e-08,1.5885518472554306e-11,7.292730516054666e-15,1.7744976570477207e-18
46936435,7.54707376388071e-08,1.476327512103653e-11,6.442100087121606e-15,1.6155940047763287e-18
46936619,6.886301119175475e-08,1.410250247633217e-11,5.9412521048796495e-15,1.5220321347750064e-18
46936633,8.561874155089586e-08,1.5778075512245556e-11,7.211291627341554e-15,1.75928430890819e-18
46936680,7.452717737625617e-08,1.4668919094781417e-11,6.370580744211488e-15,1.6022336964568599e-18
46936829,7.798724586392302e-08,1.5014925943548137e-11,6.6328446763454266e-15,1.6512264143959668e-18
46936889,7.656300337165317e-08,1.487250169432114e-11,6.524890906740476e-15,1.6310599029672525e-18
46936944,9.401344400636893e-08,1.6617545757792995e-11,7.847587609029327e-15,1.878148802790239e-18
46936963,6.649394662628135e-08,1.3865596019786104e-11,5.761683350494739e-15,1.488487448463495e-18
46936985,7.316605125909833e-08,1.4532806483065644e-11,6.2674110269390055e-15,1.5829608791195266e-18
46937025,6.956400515399752e-08,1.4172601872556067e-11,5.9943855713396996e-15,1.5319578341047748e-18
46937030,8.25287896806277e-08,1.546908032521871e-11,6.9770815443649684e-15,1.7155322441831524e-18
46937031,8.39486329547022e-08,1.5611064652626157e-11,7.08470186500313e-15,1.7356364650367045e-18
46937032,7.854508764005772e-08,1.5070710121161615e-11,6.6751275901776685e-15,1.659125155386278e-18
46937034,9.352438516455909e-08,1.6568639873611996e-11,7.810518257554044e-15,1.871223991336992e-18
46937043,8.45874813421982e-08,1.567494949137576e-11,7.1331248632008e-15,1.744682216288743e-18
46937045,9.45481016173315e-08,1.6671011518889252e-11,7.88811322518294e-15,1.885719268409997e-18
46937046,9.525363473386172e-08,1.6741564830542258e-11,7.94159074739138e-15,1.8957092397351535e-18
46937048,7.170140766095508e-08,1.43863421232513e-11,6.156394961623237e-15,1.562222309654522e-18
46937051,8.534422263117172e-08,1.5750623620273136e-11,7.190483827846068e-15,1.7553972679288182e-18
46937052,9.049337935995275e-08,1.6265539293151332e-11,7.580776128613408e-15,1.8283065713534916e-18
46937053,9.214423611453502e-08,1.6430624968609582e-11,7.705906652876139e-15,1.851681819451444e-18
46937054,9.170521499188684e-08,1.6386722856344764e-11,7.67263002661109e-15,1.8454655153210838e-18
46937056,8.211243299456365e-08,1.5427444656612283e-11,6.945522821742387e-15,1.7096368563447017e-18
46937057,8.35673531265611e-08,1.5572936669812053e-11,7.0558018743445446e-15,1.73023774673313e-18
46937059,1.0870923228264393e-07,1.8087124585420644e-11,8.961489034068058e-15,2.0862332995216493e-18
46937060,9.29649371967075e-08,1.651269507682683e-11,7.768113598687881e-15,1.8633025075316128e-18
46937061,9.162439467350998e-08,1.637864082450707e-11,7.666504062755346e-15,1.8443211428683137e-18
46937062,8.628839040959969e-08,1.5845040398115933e-11,7.262049218833938e-15,1.7687661783479613e-18
46937064,6.83618795809994e-08,1.4052389315256903e-11,5.903267669825529e-15,1.5149363793749368e-18
46937065,8.504501019553907e-08,1.5720702376709854e-11,7.167804325925196e-15,1.7511605799802783e-18
46937068,7.597670293087601e-08,1.4813871650243423e-11,6.4804509022844485e-15,1.6227582025168263e-18
46937071,8.748661208649816e-08,1.59648625658058e-11,7.35287121547119e-15,1.7857323559985092e-18
46937073,1.0179107829244178e-07,1.7395309186400375e-11,8.437111474766646e-15,1.9882759416515964e-18
46937074,8.322893441057476e-08,1.5539094798213406e-11,7.030150641289864e-15,1.7254459188381815e-18
46937075,9.264140198385586e-08,1.6480341555541673e-11,7.74359049534217e-15,1.858721422075325e-18
46937079,7.784496925093866e-08,1.5000698282249692e-11,6.622060489817044e-15,1.6492118537032753e-18
46937081,8.298645747853664e-08,1.5514847105009596e-11,7.011771538715808e-15,1.7220125752554095e-18
46937082,9.094596981514507e-08,1.631079833867057e-11,7.615081273973431e-15,1.8347150099703012e-18
46937083,8.779664494229677e-08,1.599586585138566e-11,7.37637087628493e-15,1.7901222553054556e-18
46937084,7.09599195599766e-08,1.4312193313153443e-11,6.1001921478100715e-15,1.5517232349928698e-18
46937086,8.567284657759283e-08,1.5783486014915254e-11,7.215392643578755e-15,1.760050407128934e-18
46937089,8.000335645722653e-08,1.521653700287852e-11,6.785660464154647e-15,1.6797734613644992e-18
46937090,8.078191475798545e-08,1.529439283295443e-11,6.844673099910374e-15,1.6907974302148827e-18
46937091,8.290041665789669e-08,1.5506243022945602e-11,7.005249874758721e-15,1.7207942832846324e-18
46937093,8.258413552663406e-08,1.5474614909819342e-11,6.981276611385359e-15,1.716315911741224e-18
46937094,8.889424356205449e-08,1.610562571336147e-11,7.459565914460772e-15,1.8056636643208633e-18
46937095,7.138638773067525e-08,1.435484013022332e-11,6.132517293909366e-15,1.5577617960420288e-18
46937099,8.19554847138632e-08,1.5411749828542236e-11,6.933626562062881e-15,1.7074145526895018e-18
46937102,8.381840774128197e-08,1.559804213128413e-11,7.0748311423118575e-15,1.7337925457118706e-18
46937103,9.143224231984226e-08,1.63594255891403e-11,7.651939428551906e-15,1.8416003683812955e-18
46937104,9.728501632425045e-08,1.694470298958117e-11,8.095564035914095e-15,1.924472515849299e-18
46937105,9.492470706024332e-08,1.670867206318043e-11,7.91665890994992e-15,1.8910517999204812e-18
46937106,9.689695932058051e-08,1.6905897289214172e-11,8.06615035348632e-15,1.9189778363674147e-18
46937107,8.750360754732506e-08,1.5966562111888492e-11,7.354159425921582e-15,1.785973002627761e-18
46937108,8.615142241390237e-08,1.58313435985462e-11,7.251667411289919e-15,1.7668267848348555e-18
46937109,8.471209886739687e-08,1.5687411243895626e-11,7.142570538131193e-15,1.7464467337496222e-18
46937111,7.786281798677031e-08,1.500248315583286e-11,6.623413376229413e-15,1.6494645822499174e-18
46937112,9.044882638529022e-08,1.6261083995685076e-11,7.577399132358881e-15,1.8276757250772484e-18
46937114,8.984426971369186e-08,1.6200628328525224e-11,7.531575354460746e-15,1.8191155261692213e-18
46937115,8.703504123385144e-08,1.5919705480541125e-11,7.318643353255643e-15,1.7793383544080473e-18
46937116,1.0908327907686962e-07,1.812452926484323e-11,8.98984078011164e-15,2.0915296019361373e-18
46937117,9.07618700484276e-08,1.629238836199882e-11,7.601127004311896e-15,1.832108255804714e-18
46937118,9.189591356046196e-08,1.6405792713202283e-11,7.687084467794867e-15,1.8481657049892635e-18
46937119,8.661350690765203e-08,1.587755204792117e-11,7.286692179366296e-15,1.7733696539563784e-18
46937120,8.975539937060695e-08,1.619174129421673e-11,7.524839220274208e-15,1.817857169674999e-18
46937121,1.0754047625902571e-07,1.7970248983058807e-11,8.87290045509862e-15,2.069684339751384e-18
46937124,8.187811524993115e-08,1.5404012882149025e-11,6.927762163739482e-15,1.7063190424887545e-18
46937125,7.251118271264562e-08,1.4467319628420364e-11,6.217773743562763e-15,1.5736882909907336e-18
46937126,7.402186884082946e-08,1.4618388241238738e-11,6.332279709444626e-15,1.5950787980389163e-18
46937127,9.929780788162789e-08,1.7145982145318978e-11,8.248128249681925e-15,1.952972567045482e-18
46937128,7.881960255157052e-08,1.50981616123129e-11,6.695935085861458e-15,1.6630121396115222e-18
46937130,6.683391846176525e-08,1.3899593203334313e-11,5.787452305851004e-15,1.4933012676992638e-18
46937131,9.868530965838284e-08,1.7084732322994444e-11,8.201702523420771e-15,1.944299920016497e-18
46937132,8.560132092318377e-08,1.5776333449474347e-11,7.209971190379018e-15,1.7590376421433954e-18
46937133,8.286141059852745e-08,1.5502342417008675e-11,7.00229331983974e-15,1.7202419783602057e-18
46937134,8.758778796386259e-08,1.5974980153542244e-11,7.360540076226192e-15,1.787164952272145e-18
46937135,8.095551071699289e-08,1.531175242885518e-11,6.8578312090559404e-15,1.6932554560849878e-18
46937137,7.616766964304918e-08,1.4832968321460735e-11,6.4949256680353995e-15,1.6254621889548427e-18
46937138,9.26918467538347e-08,1.648538603253956e-11,7.74741407391508e-15,1.8594356930199283e-18
46937140,8.511558468732828e-08,1.572775982588877e-11,7.173153683543684e-15,1.7521598770121854e-18
46937141,8.617647615929526e-08,1.5833848973085492e-11,7.253566418146242e-15,1.767181532460727e-18
46937143,9.351360130198466e-08,1.6567561487354553e-11,7.809700869628793e-15,1.8710712976145166e-18
46937145,9.330445820523524e-08,1.654664717767961e-11,7.793848382567437e-15,1.868109943298994e-18
46937149,9.313515341706875e-08,1.6529716698862958e-11,7.781015532688335e-15,1.8657126781113402e-18
46937150,7.15621637164783e-08,1.4372417728803625e-11,6.145840643252232e-15,1.560250689924798e-18
46937152,8.319700806084785e-08,1.553590216324072e-11,7.027730709416287e-15,1.7249938588131934e-18
46937155,9.759665775009888e-08,1.697586713216602e-11,8.119185622033037e-15,1.9288851916472375e-18
46937156,9.078494859526582e-08,1.6294696216682646e-11,7.60287629640346e-15,1.8324350356761877e-18
46937157,8.383757368192321e-08,1.5599958725348254e-11,7.076283869323919e-15,1.7340639251736417e-18
46937158,1.0200657600484746e-07,1.741685895764095e-11,8.453445624689637e-15,1.991327273923789e-18
46937163,9.228892442458053e-08,1.644509379961413e-11,7.716873639588e-15,1.853730528483768e-18
46937164,8.63614227198777e-08,1.585234362914374e-11,7.267584872516695e-15,1.7698002767742337e-18
46937165,9.607660921414455e-08,1.682386227857056e-11,8.003970010696192e-15,1.907362117915831e-18
46937168,7.785982902025798e-08,1.500218425918163e-11,6.623186820566329e-15,1.6494222600838129e-18
46937169,9.96814359410901e-08,1.718434495126519e-11,8.277206229990723e-15,1.958404535047779e-18
46937170,6.909466084428819e-08,1.412566744158539e-11,5.958810528641229e-15,1.5253121698747886e-18
46937176,8.460190292075918e-08,1.567639164923186e-11,7.134217980263211e-15,1.7448864181226644e-18
46937177,7.66569365377873e-08,1.4881895010934555e-11,6.5320107893659034e-15,1.6323899463262034e-18
46937179,8.142553656229226e-08,1.5358755013385128e-11,6.893457910328525e-15,1.6999107704942035e-18
46940575,8.317324097112825e-08,1.5533525454268754e-11,7.0259292276168775e-15,1.7246573295430312e-18
46943432,8.15110773499771e-08,1.5367309092153606e-11,6.899941673125713e-15,1.701121982265956e-18
46944259,8.126189191393513e-08,1.5342390548549414e-11,6.8810540839002925e-15,1.6975936498569148e-18
49779393,9.810845680055424e-08,1.7027047037211563e-11,8.157978620470273e-15,1.936131992284229e-18
49784002,9.398865026853141e-08,1.661506638400924e-11,7.845708310049913e-15,1.8777977367321943e-18
49784945,7.403532584233222e-08,1.4619733941389008e-11,6.333299714147257e-15,1.5952693419779395e-18
49791979,6.59269693385499e-08,1.3808898291013268e-11,5.718707989330561e-15,1.4804593535183902e-18
49792852,7.99430753132629e-08,1.5210508888482154e-11,6.7810913147560776e-15,1.6789199126287492e-18
49802864,7.297965582762609e-08,1.4514166939918416e-11,6.25328275203232e-15,1.5803216195696626e-18
49803313,8.406153946122065e-08,1.5622355303278003e-11,7.093259876056548e-15,1.7372351607408697e-18
49806720,9.214089709128284e-08,1.6430291066284366e-11,7.705653563848934e-15,1.851634540669255e-18
49831257,8.973710124363239e-08,1.618991148151927e-11,7.52345227121579e-15,1.8175980779902893e-18
49836093,9.183727950175301e-08,1.6399929307331387e-11,7.68264016305096e-15,1.8473354780991908e-18
49837968,8.925397121370202e-08,1.6141598478526224e-11,7.486832307815309e-15,1.8107572153401247e-18
49840582,1.0595391772503778e-07,1.781159312965999e-11,8.752643563893295e-15,2.0472195200443153e-18
49841217,9.189616336890048e-08,1.6405817694046132e-11,7.68710340260601e-15,1.848169242143054e-18
49843471,9.222681139543577e-08,1.6438882496699654e-11,7.712165638194871e-15,1.8528510412342876e-18
49843517,8.050973291831521e-08,1.5267174648987403e-11,6.82404244482889e-15,1.6869434810382571e-18
49846599,1.1383035844527332e-07,1.859923720168361e-11,9.349656692931607e-15,2.1587457051317082e-18
49848070,9.038524334148692e-08,1.6254725691304745e-11,7.572579707788435e-15,1.8267754232069626e-18
49852385,8.201851645234272e-08,1.5418053002390187e-11,6.9384041991650934e-15,1.7083070483714645e-18
49853967,7.767818739373427e-08,1.4984020096529254e-11,6.60941887135344e-15,1.6468503118677595e-18
49855250,7.878236012792493e-08,1.5094437369948343e-11,6.693112209810795e-15,1.6624848068250354e-18
49856296,8.626592108430112e-08,1.584279346558608e-11,7.260346104104795e-15,1.7684480247274308e-18
49866368,8.471257325141121e-08,1.568745868229706e-11,7.142606495170017e-15,1.746453450773373e-18
49866449,6.614220936156818e-08,1.383042229331498e-11,5.7350226070874855e-15,1.4835070370467565e-18
49866474,8.706408481080906e-08,1.5922609838236888e-11,7.32084477866768e-15,1.779749595913497e-18
49866494,8.449260536857843e-08,1.5665461894013778e-11,7.125933518290943e-15,1.7433388232803904e-18
49866644,5.884440564397698e-08,1.3100641921559407e-11,5.181868614405015e-15,1.3801740422278504e-18
49866787,6.854279664934727e-08,1.4070481022091593e-11,5.91698069946755e-15,1.5174980682349935e-18
49866822,7.181461946310738e-08,1.4397663303466532e-11,6.164976113268723e-15,1.5638253281814668e-18
49866858,7.406841363930771e-08,1.4623042721086558e-11,6.335807680614213e-15,1.5957378474743553e-18
49866901,6.683614046968102e-08,1.3899815404125888e-11,5.787620728104869e-15,1.493332730142121e-18
49866943,6.564723743178719e-08,1.3780925100337143e-11,5.697505059367756e-15,1.4764984994325929e-18
49866988,8.028834786297698e-08,1.5245036143453578e-11,6.807262050066288e-15,1.6838087871410758e-18
49867144,6.57352616032832e-08,1.3789727517486696e-11,5.704177056012197e-15,1.4777448745899844e-18
49867153,9.13007881506094e-08,1.634628017221701e-11,7.641975554298748e-15,1.8397390476998996e-18
49867154,7.834005028841888e-08,1.5050206385997728e-11,6.6595863076086065e-15,1.6562219362241056e-18
49867432,6.772607812159499e-08,1.39888091693168e-11,5.855075620623804e-15,1.5059337709939958e-18
49867580,8.646468544169169e-08,1.5862669901325138e-11,7.275411910496527e-15,1.7712624216483853e-18
49867722,8.1397895362586e-08,1.5355990893414503e-11,6.8913627813593425e-15,1.6995193859000733e-18
49867930,9.59219671536333e-08,1.680839807251944e-11,7.992248556335517e-15,1.9051724691042084e-18
49871007,8.966998834485352e-08,1.6183200191641384e-11,7.51836529308417e-15,1.8166477952627455e-18
49871973,8.46194430401746e-08,1.56781456611734e-11,7.135547474377097e-15,1.7451347768260256e-18
50902259,7.922465165864378e-08,1.513866652302024e-11,6.726636724255906e-15,1.668747418183337e-18
50905713,8.490307345400173e-08,1.5706508702556115e-11,7.157045900742996e-15,1.749150831685377e-18
50914062,8.486792401071561e-08,1.5702993758227506e-11,7.15438166700271e-15,1.7486531343806063e-18
50915138,9.113978657271528e-08,1.6330180014427598e-11,7.62977206553869e-15,1.8374593515257817e-18
50922675,7.672546205542227e-08,1.4888747562698058e-11,6.537204840226609e-15,1.633360230980709e-18
50922681,9.220119641006063e-08,1.643632099816214e-11,7.710224090849788e-15,1.8524883467506457e-18
50922691,8.044382212219605e-08,1.5260583569375488e-11,6.819046582862023e-15,1.6860102194410035e-18
51001696,9.807422216902289e-08,1.7023623574058428e-11,8.15538372701294e-15,1.9356472482242945e-18
51001932,8.780608089316452e-08,1.5996809446472435e-11,7.377086096109862e-15,1.790255863319574e-18
51003457,8.322628214784636e-08,1.553882957194057e-11,7.0299496068725734e-15,1.7254083642174519e-18
51030730,8.932480126066286e-08,1.6148681483222314e-11,7.492201035831935e-15,1.811760130896488e-18
51038269,9.763699541896658e-08,1.6979900899052794e-11,8.122243109388579e-15,1.9294563514494786e-18
51038316,8.121452850779106e-08,1.5337654207935003e-11,6.8774640644602515e-15,1.6969230093750508e-18
51039030,9.133065318321956e-08,1.6349266675478028e-11,7.64423924385101e-15,1.8401619205777415e-18
51039094,9.534969604098399e-08,1.675117096125449e-11,7.948871937408742e-15,1.897069416431504e-18
51039095,8.788057303797871e-08,1.6004258660953856e-11,7.382732401343906e-15,1.791310632221569e-18
51039119,8.26591709433428e-08,1.5482118451490212e-11,6.9869640951752e-15,1.717378373082483e-18
51040313,8.419350862590055e-08,1.563555221974599e-11,7.103262785586445e-15,1.739103773482169e-18
51040949,7.430762915031366e-08,1.4646964272187158e-11,6.353939576201677e-15,1.599125011080841e-18
51041322,8.855784425744339e-08,1.6071985782900346e-11,7.434067747384348e-15,1.8009004302101886e-18
51042438,9.72862784075887e-08,1.6944829197915e-11,8.095659698453767e-15,1.924490386273895e-18
51049968,9.765241325682303e-08,1.698144268283844e-11,8.123411740239571e-15,1.929674659781821e-18
51049992,9.294296919354296e-08,1.6510498276510377e-11,7.76644848283494e-15,1.8629914523641897e-18
51346455,9.179167777371924e-08,1.6395369134528004e-11,7.679183674097387e-15,1.84668978203651e-18
51349053,9.96176120208912e-08,1.7177962559245308e-11,8.272368547634075e-15,1.957500822496649e-18
51352361,7.939671956378036e-08,1.5155873313533898e-11,6.739679011007172e-15,1.671183807628453e-18
51352628,7.461381981959083e-08,1.4677583339114882e-11,6.377148009558873e-15,1.603460507083002e-18
51353551,8.861076647024949e-08,1.607727800418096e-11,7.438079109493863e-15,1.801649780419286e-18
51397022,7.967822440250095e-08,1.5184023797405954e-11,6.76101632446809e-15,1.675169765481915e-18
52913524,8.368426252002873e-08,1.5584627609158814e-11,7.0646632935168824e-15,1.7318931211741295e-18
52913813,8.910540453036587e-08,1.6126741810192613e-11,7.475571350786651e-15,1.8086535906177293e-18
52914971,8.48959845755783e-08,1.5705799814713774e-11,7.156508582728517e-15,1.749050456960905e-18
52918384,7.917485403235367e-08,1.5133686760391228e-11,6.722862197442829e-15,1.668042310447012e-18
52918385,6.861382384058601e-08,1.4077583741215428e-11,5.9223643704928474e-15,1.5185037752488144e-18
52919826,8.620230255951204e-08,1.583643161310717e-11,7.255523990170568e-15,1.767547220465376e-18
52920501,8.232192268063807e-08,1.5448393625219737e-11,6.9614015793471036e-15,1.71260311817957e-18
52934180,8.387638856283961e-08,1.5603840213439898e-11,7.079225933427774e-15,1.734613523113496e-18
52938427,8.583066020356188e-08,1.5799267377512152e-11,7.22735449411394e-15,1.76228496361e-18
52939580,7.179534489029617e-08,1.4395735846185409e-11,6.163515152228879e-15,1.5635524105463091e-18
52947354,9.770211459918736e-08,1.6986412817074877e-11,8.12717896898873e-15,1.9303784041892888e-18
52949124,9.374995340811928e-08,1.659119669796802e-11,7.827615726789544e-15,1.8744179169405332e-18
52951810,9.35075230546864e-08,1.656695366262473e-11,7.809240154749132e-15,1.870985232885882e-18
